timestamp,customer_state,,product_height_cm,seller_city,payment_installments,product_length_cm,customer_id,order_status,product_width_cm,product_weight_g,payment,product_category,price_MRP,rating,order_id,product_id,seller_state,payment_type,seller_id,quantity,customer_city
2018-02-07 21:48:00,SP,,7,curitiba,3,23,176f7fae9b66b96ab07b7b3385f834aa,delivered,15,250,"203,39",health_beauty,184,4,7046baacfed62d117699e43e9cc8ee7c,ee5329ffbe604bebcf84b2fd7792024e,PR,credit_card,916c9de0b5ad957346eeeb12f332687e,1,franca
2018-02-14 17:03:00,SP,,7,curitiba,1,16,81df85472a415076704347302d743ea3,delivered,12,125,50,health_beauty,87,5,7999733d1c4a42be3b4e5ee369697591,519909332323abec396b19dddaebde3b,PR,voucher,916c9de0b5ad957346eeeb12f332687e,1,sao paulo
2018-02-14 17:03:00,SP,,7,curitiba,2,16,81df85472a415076704347302d743ea3,delivered,12,125,"51,36",health_beauty,87,5,7999733d1c4a42be3b4e5ee369697591,519909332323abec396b19dddaebde3b,PR,credit_card,916c9de0b5ad957346eeeb12f332687e,1,sao paulo
2018-02-03 08:46:00,SP,,7,curitiba,10,23,55ca353ee53173476849d5e2325d42f5,delivered,15,350,"541,08",health_beauty,255,1,b1d0fc0b53c9fe10e6b7c7f589c0a171,99d48e31cb95ab20a319faea37066bf0,PR,credit_card,916c9de0b5ad957346eeeb12f332687e,1,maua
2018-02-03 08:46:00,SP,,7,curitiba,10,23,55ca353ee53173476849d5e2325d42f5,delivered,15,350,"541,08",health_beauty,255,1,b1d0fc0b53c9fe10e6b7c7f589c0a171,99d48e31cb95ab20a319faea37066bf0,PR,credit_card,916c9de0b5ad957346eeeb12f332687e,2,maua
2018-02-23 20:39:00,RO,,30,nova friburgo,1,16,a3fd85d47dab4959cc2103f846c3de65,delivered,16,1200,"323,54",health_beauty,284,1,db65bf4cccb652a88bf890bd8a69cdc8,0e173417855ce91518a2e79d760f93a9,RJ,credit_card,fec6275253471ace26d209bbaa64cd0f,1,ariquemes
2018-02-03 08:56:00,SP,,28,guarulhos,8,33,447552d077cd8c71a9cbca5e22a27d33,delivered,19,5690,"554,32",health_beauty,538,2,856450615438e29ecc334651df96e7f6,d31d37381e5760bb91654d898e9c1a73,SP,credit_card,fcb5ace8bcc92f75707dc0f01a27d269,1,sao paulo
2018-02-20 14:20:00,MG,,11,sao paulo,,19,7fe32b67bf4a2adff9a80ff91cc3702d,delivered,18,1110,"60,46",health_beauty,"45,36",1,adaab7718f21c04f40290e5afb01486b,437c05a395e9e47f9762e677a7068ce7,SP,boleto,bf84056e679dbe9c69929847a40e338f,1,ipatinga
2018-02-24 13:05:00,MG,,11,sao paulo,1,19,a17846ed33d62b0e48c6f07ce9132318,delivered,18,1110,"65,31",health_beauty,"50,21",5,00b8d354b36820e9d6131fd5173c5581,437c05a395e9e47f9762e677a7068ce7,SP,boleto,bf84056e679dbe9c69929847a40e338f,1,cambui
2018-02-21 13:51:00,PR,,11,sao paulo,3,19,05057cba400d34f79cd8c0396f67647d,delivered,18,1110,"61,43",health_beauty,"46,33",3,75c58a51f3b308f9044892ece0af9e7d,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,irati
2018-02-26 16:28:00,SP,,11,sao paulo,1,19,fea9401142aad8a0b2a91fa18ab34505,delivered,18,1110,"64,17",health_beauty,"52,3",1,2d707687709e7c9a3ba4c8c1749afa6f,437c05a395e9e47f9762e677a7068ce7,SP,boleto,bf84056e679dbe9c69929847a40e338f,1,taubate
2018-02-22 12:27:00,SP,,11,sao paulo,1,19,9fd19a75a14bc0ae5c56ab8f2da298bd,delivered,18,1110,"55,39",health_beauty,"47,61",3,7bfde9729732d1f662f51978148b3bb6,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,sao paulo
2018-02-20 16:58:00,MG,,11,sao paulo,1,19,21357ad9c60c967f999319f084ecdc83,delivered,18,1110,"60,46",health_beauty,"45,36",5,dab56199b9838dc72275b783715feef6,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,uberlandia
2018-02-25 19:12:00,SP,,11,sao paulo,1,19,d1a95718f4ba847aa46472c7d38ac885,delivered,18,1110,"58,48",health_beauty,"50,7",4,82574189caad5cf569fb8cfd3e9d9382,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,jundiai
2018-02-21 22:25:00,PR,,11,sao paulo,3,19,f1283a7855d9e8e2426f243e01b827e1,delivered,18,1110,"62,31",health_beauty,"47,21",5,f6d9acdd7ca0c1bc3caad5661a1be806,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,laranjeiras do sul
2018-02-19 13:04:00,SP,,11,sao paulo,1,19,6d57ec6cb7ed54490d99bf28d64aca94,delivered,18,1110,"53,7",health_beauty,"44,98",5,f94a0462cf50552772e515493550bc4e,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,santos
2018-02-19 11:58:00,SP,,11,sao paulo,1,19,6c191073653ec290df17ea5a93878808,delivered,18,1110,"53,7",health_beauty,"44,98",5,f2aeebf60d62dddb72ca85ef35e2d6b4,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,santo andre
2018-02-21 07:23:00,SP,,11,sao paulo,1,19,3e0b799408f8fba30d5416cfa77c15b3,delivered,18,1110,"53,61",health_beauty,"45,83",4,dba86c0ca2d44138a882ae12b4a12d63,437c05a395e9e47f9762e677a7068ce7,SP,boleto,bf84056e679dbe9c69929847a40e338f,1,sao paulo
2018-02-24 10:10:00,SP,,11,sao paulo,1,19,0cc966a6d82b632386cec199fba352a2,delivered,18,1110,"57,61",health_beauty,"49,83",5,471af150dabb3b168af660f139fe01db,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,sao paulo
2018-02-22 22:12:00,SP,,11,sao paulo,1,19,e03f16c679044f02b6f9d2bed05888b5,delivered,18,1110,"55,69",health_beauty,"47,91",5,9b86b1c24ecef19a6dec20a8750341f9,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,praia grande
2018-02-21 14:46:00,SP,,11,sao paulo,2,19,67b8de516cdaf1aec60ccbc32539fec7,delivered,18,1110,"54,11",health_beauty,"46,33",5,b329c0dc7e78a0caaa2b8d67c8a8c8ce,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,pedreira
2018-02-22 13:11:00,SP,,11,sao paulo,3,19,aa649379e102c4a9ac069e4b0a71fd0e,delivered,18,1110,"111,38",health_beauty,"47,91",5,fbe0baec4dd1bdab2071fa89f4921473,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,santos
2018-02-22 13:11:00,SP,,11,sao paulo,3,19,aa649379e102c4a9ac069e4b0a71fd0e,delivered,18,1110,"111,38",health_beauty,"47,91",5,fbe0baec4dd1bdab2071fa89f4921473,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,2,santos
2018-02-20 14:17:00,GO,,11,sao paulo,1,19,8b93c6592ee4eeef432689ba8d994c8c,delivered,18,1110,"60,46",health_beauty,"45,36",3,0e189b310d9c4e39fcb861ec9c0db8cb,437c05a395e9e47f9762e677a7068ce7,SP,boleto,bf84056e679dbe9c69929847a40e338f,1,jatai
2018-02-20 15:46:00,SP,,11,sao paulo,3,19,eb8251dd2b05fbe4a9b75bf108da9970,delivered,18,1110,"56,57",health_beauty,"45,36",3,90d589e42b7249c447d31594bd992684,437c05a395e9e47f9762e677a7068ce7,SP,credit_card,bf84056e679dbe9c69929847a40e338f,1,sao paulo
2018-02-21 17:27:00,SP,,11,sao paulo,1,19,ffed5d4f6245fe13cd57054621eec36a,delivered,18,1110,"108,22",health_beauty,"46,33",5,5d9fde36e9b14f9c646577bb073b1486,437c05a395e9e47f9762e677a7068ce7,SP,boleto,bf84056e679dbe9c69929847a40e338f,1,maua
2018-02-21 17:27:00,SP,,11,sao paulo,1,19,ffed5d4f6245fe13cd57054621eec36a,delivered,18,1110,"108,22",health_beauty,"46,33",5,5d9fde36e9b14f9c646577bb073b1486,437c05a395e9e47f9762e677a7068ce7,SP,boleto,bf84056e679dbe9c69929847a40e338f,2,maua
2018-02-13 23:35:00,DF,,3,rio de janeiro,1,18,c979180a3feb8095ff043e84781fca21,delivered,20,200,"195,01",health_beauty,180,3,d7d52a5f6178c78ddf87817b012c8f79,b38b25d838ae0b8385e8cc68b9017644,RJ,boleto,fad44952713764836814be105382aee5,1,brasilia
2018-02-14 18:25:00,SP,,3,rio de janeiro,1,18,7890b92d81dc0d0d7325b2cda4cd14a6,delivered,20,200,"196,01",health_beauty,180,5,a048e5da1c33fe118dd9627eb8d35d16,b38b25d838ae0b8385e8cc68b9017644,RJ,credit_card,fad44952713764836814be105382aee5,1,botucatu
2018-02-13 01:24:00,SP,,3,rio de janeiro,2,18,98235737c9dddb3db5fe5a9b1af8918b,delivered,20,200,"195,01",health_beauty,180,5,b41f51ebf23530b00f69e5602f81a653,b38b25d838ae0b8385e8cc68b9017644,RJ,credit_card,fad44952713764836814be105382aee5,1,sao paulo
2018-02-14 13:25:00,RJ,,20,sao carlos,1,19,c50d965e793d79c247fdaf0fb7b93faa,delivered,19,270,"135,49",health_beauty,"119,9",3,d5157e3d901001c846b12765379f95a8,a379052f2b3b2388e071828bc4eba5fa,SP,credit_card,81336a0f57a33776419727a300249e90,1,rio de janeiro
2018-02-24 15:34:00,SP,,10,jacarei,2,20,aa1a31f8a0300300ec81904ca291c40f,delivered,20,150,"44,27",health_beauty,36,5,f1b7c83171b22e2babd61eb8501d58d5,34aec6c5358dee4e71cbaefc14935c5e,SP,credit_card,4e922959ae960d389249c378d1c939f5,1,santa barbara d'oeste
2018-02-02 10:13:00,RJ,,5,jacarei,5,23,9ce137c8df764bc7cd046a8c155e9c73,delivered,15,825,"115,45",health_beauty,99,3,2f313baa6fdec2fc305719ee717b26a2,b497d0032ea073dd58bbd2d7809d25b3,SP,credit_card,4e922959ae960d389249c378d1c939f5,1,macae
2018-02-03 20:34:00,SP,,5,jacarei,1,23,9ca8d3e162050ac6598654057255a86c,delivered,15,825,"8,85",health_beauty,99,5,22fe0bf39d80f86f5f4a106875e9adf9,b497d0032ea073dd58bbd2d7809d25b3,SP,voucher,4e922959ae960d389249c378d1c939f5,1,sao paulo
2018-02-03 20:34:00,SP,,5,jacarei,1,23,9ca8d3e162050ac6598654057255a86c,delivered,15,825,"8,85",health_beauty,99,5,22fe0bf39d80f86f5f4a106875e9adf9,b497d0032ea073dd58bbd2d7809d25b3,SP,voucher,4e922959ae960d389249c378d1c939f5,1,sao paulo
2018-02-03 20:34:00,SP,,5,jacarei,6,23,9ca8d3e162050ac6598654057255a86c,delivered,15,825,"64,86",health_beauty,99,5,22fe0bf39d80f86f5f4a106875e9adf9,b497d0032ea073dd58bbd2d7809d25b3,SP,credit_card,4e922959ae960d389249c378d1c939f5,1,sao paulo
2018-02-03 20:34:00,SP,,5,jacarei,1,23,9ca8d3e162050ac6598654057255a86c,delivered,15,825,"8,85",health_beauty,99,5,22fe0bf39d80f86f5f4a106875e9adf9,b497d0032ea073dd58bbd2d7809d25b3,SP,voucher,4e922959ae960d389249c378d1c939f5,1,sao paulo
2018-02-03 20:34:00,SP,,5,jacarei,1,23,9ca8d3e162050ac6598654057255a86c,delivered,15,825,"8,85",health_beauty,99,5,22fe0bf39d80f86f5f4a106875e9adf9,b497d0032ea073dd58bbd2d7809d25b3,SP,voucher,4e922959ae960d389249c378d1c939f5,1,sao paulo
2018-02-03 20:34:00,SP,,5,jacarei,1,23,9ca8d3e162050ac6598654057255a86c,delivered,15,825,"8,85",health_beauty,99,5,22fe0bf39d80f86f5f4a106875e9adf9,b497d0032ea073dd58bbd2d7809d25b3,SP,voucher,4e922959ae960d389249c378d1c939f5,1,sao paulo
2018-02-08 12:25:00,SP,,18,sando andre,6,16,af684ccf558442d5fa8d9daa7456ac76,delivered,16,500,"132,49",health_beauty,"123,47",4,cdbe906438125d1d5bf88bb289f8ed61,bf0fb54ca0888fce3109ad83c00617c4,SP,credit_card,ca4b77513ac2040591b0d8fae6958380,1,sao paulo
2018-02-28 08:35:00,PR,,14,olimpia,2,17,66bfee5a94e8fe83382dc2778767e543,delivered,12,200,84,health_beauty,67,5,6fd940e7a2a1f206de9cc3e4abfef433,f0ea9d66568ac8ab30808833a473920f,SP,credit_card,d9cb0052a666de5308b32f32ad5f1b1c,1,maringa
2018-02-23 11:35:00,SP,,8,pinhais,2,19,4f5b0c80c1169bcedaaccd68aa3257f6,delivered,13,150,49,health_beauty,"34,9",5,8286f9f7b6a3079e7949956418237d99,bdef40d64bf3de5f773c8f461b0bf167,PR,credit_card,461ff5303b6c9c1a4a07f40c5aece516,1,sao paulo
2018-02-22 12:03:00,ES,,11,mineiros do tiete,1,16,790ad3b525f86ceafdcda488ba45fbb7,delivered,12,300,"44,8",health_beauty,"29,7",5,29a4fbb32fb0af037ac01c6154484f06,53078c8d0c5db76c536e1d2244ac63e4,SP,credit_card,729b2d09b2a0bdab221076327f13d050,1,viana
2018-02-02 01:37:00,PA,,11,mineiros do tiete,1,17,15d8866bdff8acb852e44d4702f27373,delivered,13,250,"58,53",health_beauty,"32,9",3,954399f1952a1ac05b51b69077de29d1,c0704b7b41d23540e8576c5e84484dcb,SP,boleto,729b2d09b2a0bdab221076327f13d050,1,belem
2018-02-18 18:08:00,RJ,,11,mineiros do tiete,1,17,435bbbf7a1d328975b15ebb8eece0d8f,delivered,13,250,50,health_beauty,"34,9",5,8505cbf7005b6ec865878f42abdb291a,c0704b7b41d23540e8576c5e84484dcb,SP,credit_card,729b2d09b2a0bdab221076327f13d050,1,resende
2018-02-20 14:29:00,RJ,,11,mineiros do tiete,3,17,fa8799a9ec64801ba2f667ae83c9130a,delivered,13,250,200,health_beauty,"34,9",5,9615da76c321b025633e32cfface90e0,c0704b7b41d23540e8576c5e84484dcb,SP,credit_card,729b2d09b2a0bdab221076327f13d050,1,paty do alferes
2018-02-20 14:29:00,RJ,,11,mineiros do tiete,3,17,fa8799a9ec64801ba2f667ae83c9130a,delivered,13,250,200,health_beauty,"34,9",5,9615da76c321b025633e32cfface90e0,c0704b7b41d23540e8576c5e84484dcb,SP,credit_card,729b2d09b2a0bdab221076327f13d050,2,paty do alferes
2018-02-20 14:29:00,RJ,,11,mineiros do tiete,3,17,fa8799a9ec64801ba2f667ae83c9130a,delivered,13,250,200,health_beauty,"34,9",5,9615da76c321b025633e32cfface90e0,c0704b7b41d23540e8576c5e84484dcb,SP,credit_card,729b2d09b2a0bdab221076327f13d050,3,paty do alferes
2018-02-20 14:29:00,RJ,,11,mineiros do tiete,3,17,fa8799a9ec64801ba2f667ae83c9130a,delivered,13,250,200,health_beauty,"34,9",5,9615da76c321b025633e32cfface90e0,c0704b7b41d23540e8576c5e84484dcb,SP,credit_card,729b2d09b2a0bdab221076327f13d050,4,paty do alferes
2018-02-05 22:52:00,SP,,19,ribeirao preto,3,38,13b14c479d62218a2abcfab3a3ce79fe,delivered,22,300,"73,78",health_beauty,60,5,1bc4d43c267aa633bbae2e3fa5395c27,f7e5d21b19afd9b7b543e68501ceef6b,SP,credit_card,76c47a299e4a8fe992316a85865acbe9,1,mogi das cruzes
2018-02-22 18:41:00,SP,,2,sao paulo,1,16,5fad97b0b396ee2e8ff1af56d659d0cb,delivered,11,200,"35,78",health_beauty,28,5,41089c08c8d6cdd2964afad8aaa8405b,b4168a64b570417bededa30b167c6148,SP,credit_card,ae45df84722b1d15c5f32b23a095746c,1,maua
2018-02-14 10:48:00,SP,,10,sao paulo,8,42,545b9a267af9ba134305649a5a51af74,delivered,20,1100,"130,83",health_beauty,"116,99",5,ba6293d68e1fb59ee455806a8ef6d651,8cb9da14221c0256f8f965c7c07cdcf6,SP,credit_card,b83cedfb587e7911540e3f576d6917ce,1,sao jose do rio preto
2018-02-20 13:30:00,SP,,16,curitiba,1,20,d9de10a327d2af13622acc9c94995b66,delivered,18,434,"76,19",health_beauty,61,5,39b67013c666b5dfe0f02a61955c3b08,719d571299707561c34ba04ab867b32a,PR,credit_card,0ef83d7d83ed97cd2a0049ac8be5f88a,1,sao paulo
2018-02-16 16:02:00,RJ,,16,curitiba,1,20,d4dcf14454693b453529393529b60e90,delivered,18,434,78,health_beauty,61,5,d0a44f35dac3f3d6b96edaebca89a315,719d571299707561c34ba04ab867b32a,PR,credit_card,0ef83d7d83ed97cd2a0049ac8be5f88a,1,rio de janeiro
2018-02-14 14:58:00,SP,,5,piracicaba,1,16,e3f04f96d9439475b2ef363500be3078,delivered,15,250,"41,75",health_beauty,"29,9",4,360ebdf2cf29914195eff429ee928b19,ede062bcd13ef64b5cc87369e4edaf62,SP,boleto,da8622b14eb17ae2831f4ac5b9dab84a,1,itanhaem
2018-02-03 22:53:00,MG,,5,piracicaba,1,16,48a43e5bd9323c89b8aa768871746ebe,delivered,15,250,45,health_beauty,"29,9",5,999b8d758771edb14fdf3f1a280d8a60,6abd84909e8ed79ef808c16f90b91093,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,juiz de fora
2018-02-07 12:38:00,RJ,,5,piracicaba,4,16,79fe689fc7ef8ebf72cfef260273c6ed,delivered,15,250,"48,21",health_beauty,"29,9",5,0e958d055789e054bf7483acea302398,aadff88486740e0b0ebe2be6c09476ae,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,saquarema
2018-02-21 14:37:00,SP,,5,piracicaba,1,16,377adbb777636f7476c1389734ad896c,delivered,15,250,"38,01",health_beauty,"29,9",5,2d8d50ea5c81b884a2dfac05b44f04b2,aadff88486740e0b0ebe2be6c09476ae,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,sao paulo
2018-02-15 11:15:00,SP,,5,piracicaba,1,16,71516655cab6b35276d5f09442ea4ed0,delivered,15,250,"38,01",health_beauty,"29,9",5,1a2dfbf5bcc5c3587728996088ba03f2,aadff88486740e0b0ebe2be6c09476ae,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,sao caetano do sul
2018-02-21 06:20:00,SP,,5,piracicaba,1,16,214d26dce59d63570d86bc2110d1e59b,delivered,15,250,"38,17",health_beauty,"29,9",5,e11acf37c1371426d8e6ff3c89f952f8,aadff88486740e0b0ebe2be6c09476ae,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,campinas
2018-02-15 11:26:00,MG,,5,piracicaba,1,16,18e2faab25e5ef1ffc283ef3775b9a87,delivered,15,250,45,health_beauty,"29,9",5,385408894abaef5ea2b48046ca02f823,aadff88486740e0b0ebe2be6c09476ae,SP,boleto,da8622b14eb17ae2831f4ac5b9dab84a,1,contagem
2018-02-20 13:39:00,SP,,5,piracicaba,1,16,58c9b393766ef57c16d45f7736333b3d,delivered,15,250,"38,01",health_beauty,"29,9",4,304eb677297815981a2cf4f53af3588a,e0cf79767c5b016251fe139915c59a26,SP,boleto,da8622b14eb17ae2831f4ac5b9dab84a,1,sao paulo
2018-02-26 13:28:00,SP,,5,piracicaba,1,16,e8ac9b27d2b90428825cedfe54b8c455,delivered,15,250,"38,01",health_beauty,"29,9",5,9bbc9e86ec19f512983335c5af110810,e0cf79767c5b016251fe139915c59a26,SP,debit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,sao paulo
2018-02-15 19:24:00,SP,,5,piracicaba,3,16,7e7b63cc1cef789031d829eb55d8934f,delivered,15,250,"38,01",health_beauty,"29,9",5,57741095952ded9b9867c32ac568161a,e0cf79767c5b016251fe139915c59a26,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,diadema
2018-02-27 14:51:00,RJ,,5,piracicaba,1,16,3334eeaf33510e0d823c4f038a6880ad,delivered,15,250,45,health_beauty,"29,9",3,3bf7f5b41faa36638d7516b58bd833a8,e0cf79767c5b016251fe139915c59a26,SP,boleto,da8622b14eb17ae2831f4ac5b9dab84a,1,sao goncalo
2018-02-15 18:26:00,SP,,5,piracicaba,1,16,79c672ef1735d58585e076fb896276b3,delivered,15,250,"76,02",health_beauty,"29,9",1,0982c70ab125dee2e64f27e5aa2b4fb8,e0cf79767c5b016251fe139915c59a26,SP,boleto,da8622b14eb17ae2831f4ac5b9dab84a,2,jacarei
2018-02-01 13:40:00,SP,,5,piracicaba,1,16,6481279fcd5935cc4012de23ac379ab6,delivered,15,250,"38,01",health_beauty,"29,9",5,039fc6a7aa5527e4cf6ed3c3eca00c15,e0cf79767c5b016251fe139915c59a26,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,sao paulo
2018-02-21 23:54:00,SP,,5,piracicaba,1,16,b31b5ecd79d2528b3340abb86f5c2a4d,delivered,15,250,"38,01",health_beauty,"29,9",5,d95c203ba62b39ad3c3a2df8d5e7c052,e0cf79767c5b016251fe139915c59a26,SP,boleto,da8622b14eb17ae2831f4ac5b9dab84a,1,osasco
2018-02-21 00:49:00,SP,,5,piracicaba,1,16,801e6d59e9665f5ed9fac67b7a5ba67d,delivered,15,250,"38,01",health_beauty,"29,9",5,be9ee147c9dd269d227ae37839d3493a,e0cf79767c5b016251fe139915c59a26,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,sao paulo
2018-02-02 19:46:00,SP,,5,piracicaba,3,16,4fbd4b0638090bdcac4bd0a0add76ed5,delivered,15,250,"38,01",health_beauty,"29,9",5,13fd61236a6baeb00aba9df344275a78,e0cf79767c5b016251fe139915c59a26,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,sao paulo
2018-02-05 07:25:00,SP,,5,piracicaba,6,16,d0bb01793503cda781a4a5fb7c8aeea8,delivered,15,250,"75,22",health_beauty,"29,9",5,c59679b415e5432675f2d3e88febaa7f,e0cf79767c5b016251fe139915c59a26,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,sao paulo
2018-02-05 07:25:00,SP,,5,piracicaba,6,16,d0bb01793503cda781a4a5fb7c8aeea8,delivered,15,250,"75,22",health_beauty,"29,9",5,c59679b415e5432675f2d3e88febaa7f,e0cf79767c5b016251fe139915c59a26,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,2,sao paulo
2018-02-13 21:12:00,SP,,5,piracicaba,1,16,7d77fe37de9a0a12e451fc568a3462bf,delivered,15,250,"38,01",health_beauty,"29,9",5,fddb99cde66af279ab48d2dd5d987dd9,e0cf79767c5b016251fe139915c59a26,SP,boleto,da8622b14eb17ae2831f4ac5b9dab84a,1,diadema
2018-02-05 11:22:00,SP,,5,piracicaba,1,16,9d5624c559f9227e5c189106774bb567,delivered,15,250,"16,81",health_beauty,"29,9",5,6b4691b98b476dcd37e1dbade28ab62c,e0cf79767c5b016251fe139915c59a26,SP,voucher,da8622b14eb17ae2831f4ac5b9dab84a,1,sao paulo
2018-02-05 11:22:00,SP,,5,piracicaba,1,16,9d5624c559f9227e5c189106774bb567,delivered,15,250,"16,81",health_beauty,"29,9",5,6b4691b98b476dcd37e1dbade28ab62c,e0cf79767c5b016251fe139915c59a26,SP,voucher,da8622b14eb17ae2831f4ac5b9dab84a,1,sao paulo
2018-02-05 11:22:00,SP,,5,piracicaba,4,16,9d5624c559f9227e5c189106774bb567,delivered,15,250,"115,68",health_beauty,"29,9",5,6b4691b98b476dcd37e1dbade28ab62c,e0cf79767c5b016251fe139915c59a26,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,sao paulo
2018-02-26 15:04:00,SP,,5,piracicaba,1,16,47dc07304d7117e7a8986ce4381f4f54,delivered,15,250,"38,01",health_beauty,"29,9",4,212259a50cb61f22d054f17b2ab6fa5e,e0cf79767c5b016251fe139915c59a26,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,cotia
2018-02-27 09:35:00,SP,,5,piracicaba,1,16,99182106be47066737d15f60d6fd95ee,delivered,15,250,"41,75",health_beauty,"29,9",5,c2e3096cfe14dd179f75dc83746fe2a8,e0cf79767c5b016251fe139915c59a26,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,jose bonifacio
2018-02-14 16:20:00,SP,,5,piracicaba,1,16,8c6a7b82afcd5b6d193721e01b18f5c1,delivered,15,300,"38,01",health_beauty,"29,9",5,338d51c0465ed6b6de1c296960745fd9,0a4093a4af429dc0a9334300e5c13ae5,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,sao paulo
2018-02-01 07:58:00,SP,,5,piracicaba,1,16,9f700cd78cf84ddaab40881aa1352029,delivered,15,300,"38,17",health_beauty,"29,9",5,fb7f2bd158ff5c98d1c6f296100b89ee,0a4093a4af429dc0a9334300e5c13ae5,SP,boleto,da8622b14eb17ae2831f4ac5b9dab84a,1,indaiatuba
2018-02-15 18:26:00,SP,,5,piracicaba,1,16,79c672ef1735d58585e076fb896276b3,delivered,15,300,"76,02",health_beauty,"29,9",1,0982c70ab125dee2e64f27e5aa2b4fb8,0a4093a4af429dc0a9334300e5c13ae5,SP,boleto,da8622b14eb17ae2831f4ac5b9dab84a,1,jacarei
2018-02-13 10:06:00,SP,,5,piracicaba,1,16,c7f397d8574d2a4a48fcaa7d6cd7a0a7,delivered,15,300,"38,01",health_beauty,"29,9",5,388d1145ac72ea94751f572092f5287c,0a4093a4af429dc0a9334300e5c13ae5,SP,credit_card,da8622b14eb17ae2831f4ac5b9dab84a,1,suzano
2018-02-01 11:43:00,RJ,,5,sao paulo,1,26,2ea1e70e814723a2f9001e9411c2ffba,delivered,18,250,"65,01",health_beauty,"50,9",4,893e42bf7cf97596e55c45e7788451e4,4c05be00027392c898ab59a94fad2151,SP,boleto,5f1dc28029d2c244352a68107ec2b542,1,rio de janeiro
2018-02-14 13:58:00,SP,,6,sao paulo,1,26,8848cb4793d42f70d84a297c489e29d0,delivered,21,600,"36,22",health_beauty,"27,5",5,7180bb330cc6209bdf235f7a3a4b01f2,8fde43429d45d1608e0cc39cfc12f133,SP,credit_card,5f1dc28029d2c244352a68107ec2b542,1,valinhos
2018-02-27 14:20:00,MG,,7,sao paulo,2,23,3deafc0474a41927e9249b78564a3257,delivered,15,250,"64,09",health_beauty,"49,99",5,b319de7e29d9ec96df9f75a1558c8ea7,fe7d52482b17e6b3466f4b8f3ce51a9e,SP,credit_card,d4f117125b59ce73c3302f88ee40c458,1,belo horizonte
2018-02-22 12:16:00,SP,,7,sao paulo,2,23,a715a15a8072c725b5babb9eed913a02,delivered,15,200,"48,75",health_beauty,"36,9",4,f4a45e5f3b31bf07fb736ec372d939d7,2d89e78798ca1f317b4d3a96c74248ba,SP,credit_card,d4f117125b59ce73c3302f88ee40c458,1,dois corregos
2018-02-05 14:49:00,SP,,7,sao paulo,2,23,fc59aff9c4bae47db46f6f04bbefe306,delivered,15,300,"57,38",health_beauty,"49,99",5,dbd67f13fdc695836f0eb7b7c83dbd46,d5a0cb2718dce03ce9c4d0de533021f7,SP,credit_card,d4f117125b59ce73c3302f88ee40c458,1,sao jose dos campos
2018-02-27 08:33:00,MG,,7,sao paulo,1,23,27485717197b3f06c3c7186afd687382,delivered,15,250,52,health_beauty,"36,9",5,fa7e8db523dd1cd2956e294889d6e611,1f456c34d70ce7a6bcb86a6f5a3fb888,SP,boleto,d4f117125b59ce73c3302f88ee40c458,1,manhuacu
